	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
1	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
137	Line 25161	3438	9.665	-166.683	-65.7	235.488	-71.831	-106.332	0.0	-363.956	-2.45284E-3
138	Line 25164	3783	8.9	153.466	-65.7	85.5686	53.6366	-32.8123	0.0	-147.288	-0.981253E-3
139	Line 25164	3734	8.9	155.788	-65.7	72.6116	42.2664	-24.1494	0.0	-84.9197	-96.7756E-6
140	Line 25164	3815	9.665	153.466	-65.7	85.5686	53.6366	-32.8123	0.0	-147.288	-0.981253E-3
141	Line 25164	3773	9.665	155.788	-65.7	72.6116	42.2664	-24.1494	0.0	-84.9197	-96.7756E-6
142	Line 25167	3836	8.9	149.628	-65.7	101.243	69.7426	-37.9039	0.0	-156.776	-1.04576E-3
143	Line 25167	3799	8.9	151.879	-65.7	85.0619	55.6381	-33.121	0.0	-116.449	-0.928548E-3
144	Line 25167	3876	9.665	149.628	-65.7	101.243	69.7426	-37.9039	0.0	-156.776	-1.04576E-3
145	Line 25167	3849	9.665	151.879	-65.7	85.0619	55.6381	-33.121	0.0	-116.449	-0.928548E-3
146	Line 25168	3799	8.9	151.879	-65.7	85.0619	55.6381	-33.121	0.0	-116.449	-0.928548E-3
147	Line 25168	3783	8.9	153.466	-65.7	85.5686	53.6366	-32.8123	0.0	-147.288	-0.981253E-3
148	Line 25168	3849	9.665	151.879	-65.7	85.0619	55.6381	-33.121	0.0	-116.449	-0.928548E-3
149	Line 25168	3815	9.665	153.466	-65.7	85.5686	53.6366	-32.8123	0.0	-147.288	-0.981253E-3
150	Line 25169	3734	8.9	155.788	-65.7	72.6116	42.2664	-24.1494	0.0	-84.9197	-96.7756E-6
151	Line 25169	3720	8.9	156.815	-65.7	72.8299	41.0433	-23.223	0.0	-71.1427	-0.494317E-3
152	Line 25169	3773	9.665	155.788	-65.7	72.6116	42.2664	-24.1494	0.0	-84.9197	-96.7756E-6
153	Line 25169	3756	9.665	156.815	-65.7	72.8299	41.0433	-23.223	0.0	-71.1427	-0.494317E-3
154	Line 25170	3720	8.9	156.815	-65.7	72.8299	41.0433	-23.223	0.0	-71.1427	-0.494317E-3
